can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
True,True,100.0,100.0,448104,0,0,-4,4,0,2,2,0.0,6.0,4,Piero,5.0,725,False,,2026-01-09T17:30:12.626512Z,51,448104.jpg,3.5,False,Hincapié,0.9,False,,a,1,3,74,535667,738,430370,1629,1.0,14.5,Hincapie,,62.0,2025-09-01,2002-01-09,False,p448104,1499,1,2,4,16,1,0,0,2,0,0,6,282,383.4,168.4,57.0,60.7,102,55,39,141,17,0.33,1.39,1.72,14.19,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",,138,62,190,49,316,99,211,72,0.02,0.0,0.08,0.1,0.85,0.96,236,34,37,13,123,44,202,78,1.02,0.24,8.47
True,True,,,616065,0,0,0,0,0,0,2,0.0,1.0,0,Marli,0.0,759,False,,,40,616065.jpg,0.0,False,Salmon,0.0,False,,a,1,3,0,1361,8,1187,22,0.0,0.0,Salmon,,241.0,2025-07-22,2009-08-29,False,p616065,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,"[{'property': 'blank_gw', 'notes': 'This player currently has no Premier League fixture in Gameweek 31.', 'gameweek': 31, 'url': None}]",,619,242,611,242,583,239,621,242,0.0,0.0,0.0,0.0,0.0,0.0,732,205,505,208,630,242,680,238,0.0,0.0,0.0
True,True,100.0,100.0,98980,0,0,1,-1,0,3,1,1.8,1.3,2,Emiliano,1.8,32,False,,2026-01-22T01:30:06.743087Z,51,98980.jpg,3.8,False,Martínez Romero,4.6,False,,a,2,7,99,947791,8862,653305,1395,0.4,19.4,Martinez,,10.0,2020-09-16,1992-09-02,False,p98980,2295,0,0,6,29,0,1,0,2,0,75,10,427,571.0,13.2,0.0,58.4,25,217,0,0,26,0.00,0.06,0.06,34.83,,,,,,,[],,46,11,412,5,792,90,218,11,0.0,2.94,0.0,0.0,1.37,1.14,223,7,205,20,83,10,79,14,1.02,0.24,0.0
True,True,100.0,100.0,72147,0,0,-3,3,0,0,1,0.0,-0.5,0,Marco,0.0,33,False,,2026-02-15T00:30:06.693638Z,42,72147.jpg,2.2,False,Bizot,0.4,False,,a,2,7,11,83795,22,115278,67,0.0,2.6,M.Bizot,,152.0,2025-07-15,1991-03-10,False,p72147,405,0,0,1,8,0,0,0,2,0,13,0,51,92.8,0.0,0.0,9.3,6,41,0,0,4,0.00,0.00,0.00,8.53,,,,,,,[],,370,28,621,77,595,64,424,28,0.0,2.89,0.0,0.0,1.9,1.78,628,32,520,82,306,30,283,38,0.89,0.22,0.0
True,False,0.0,0.0,462492,0,0,0,0,0,0,1,0.0,0.0,0,Joe,0.0,34,False,Has joined Port Vale on loan for the rest of the season.,2025-08-12T07:40:37.843391Z,40,462492.jpg,0.0,False,Gauci,0.1,False,,u,2,7,0,0,0,17416,16,0.0,0.0,Gauci,,13.0,2024-02-01,2000-07-04,False,p462492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,584,73,575,60,546,47,586,73,0.0,0.0,0.0,0.0,0.0,0.0,687,53,468,66,596,73,498,75,0.0,0.0,0.0
True,False,0.0,0.0,462381,0,0,0,0,0,0,1,0.0,0.0,0,Filip,0.0,35,False,Has joined Stevenage permanently.,2025-07-30T14:08:21.698398Z,40,462381.jpg,0.0,False,Marschall,0.0,False,,u,2,7,0,0,0,1270,2,0.0,0.0,Marschall,,241.0,2021-12-13,2003-04-24,False,p462381,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,583,72,574,59,545,46,585,72,0.0,0.0,0.0,0.0,0.0,0.0,686,52,467,65,595,72,753,86,0.0,0.0,0.0
True,True,75.0,75.0,199796,-1,1,2,-2,0,2,2,0.2,-0.2,0,Matty,0.2,36,False,Calf injury - 75% chance of playing,2026-03-05T00:00:08.205820Z,47,199796.jpg,3.7,False,Cash,8.6,False,,d,2,7,100,2811651,641,2107170,10615,0.0,21.3,Cash,,172.0,2020-09-03,1997-08-07,False,p199796,2352,3,2,7,27,0,0,0,7,0,0,6,379,533.0,413.7,188.0,113.5,102,74,48,150,27,1.04,2.44,3.48,36.25,5.0,,,,,,[],https://www.avfc.co.uk/news/2026/march/13/prematch-united-team-news/?utm_source=premier_league&utm_medium=referral&utm_campaign=fantasy&utm_content=injuries-flag,62,28,50,7,148,29,67,11,0.04,0.0,0.09,0.13,1.39,1.03,381,63,360,132,98,36,39,14,1.03,0.27,5.74
True,True,100.0,100.0,101188,0,0,0,0,0,1,2,1.5,1.0,4,Lucas,1.5,37,False,,2025-10-23T13:30:07.954318Z,45,101188.jpg,3.1,False,Digne,1.5,False,,a,2,7,78,313109,1323,363147,282,0.3,17.3,Digne,,73.0,2022-01-13,1993-07-20,False,p101188,1459,0,5,6,17,0,0,0,3,0,0,4,304,279.6,308.9,108.0,69.5,59,53,27,86,17,0.54,2.52,3.06,21.48,,,2.0,,,,[],,204,80,92,20,234,61,178,60,0.03,0.0,0.16,0.19,1.33,1.05,408,73,221,86,176,69,159,62,1.05,0.37,5.31
True,True,100.0,100.0,199798,0,0,-1,1,0,0,2,2.2,1.7,1,Ezri,2.2,38,False,,2025-11-18T09:30:07.536725Z,44,199798.jpg,3.1,False,Konsa Ngoyo,8.0,False,,a,2,7,89,741180,6197,2034423,1399,0.5,20.2,Konsa,,241.0,2019-07-11,1997-10-23,False,p199798,2585,0,1,8,36,0,0,0,0,1,0,3,437,499.6,87.7,104.0,69.6,154,89,20,174,29,1.01,0.55,1.56,41.83,,,,,,,[],,72,32,286,90,243,65,177,59,0.04,0.0,0.02,0.06,1.46,1.25,526,104,173,69,174,68,45,15,1.01,0.28,6.06
True,True,,,441302,0,0,-3,3,0,0,2,1.0,0.5,1,Ian,1.0,39,False,,,42,441302.jpg,1.7,False,Maatsen,0.6,False,,a,2,7,40,82914,145,109963,257,0.2,9.5,Maatsen,,152.0,2024-06-28,2002-03-10,False,p441302,1251,0,0,2,20,0,0,0,2,0,0,0,202,258.2,299.0,186.0,74.5,65,73,36,101,13,1.05,1.85,2.90,22.09,,,,,,,[],,223,88,100,23,153,31,154,51,0.08,0.0,0.13,0.21,1.59,1.44,637,147,261,95,385,143,229,87,0.94,0.14,7.27
True,True,100.0,100.0,149484,0,0,-2,2,0,1,2,1.2,0.7,3,Tyrone,1.2,40,False,,2025-11-02T00:00:09.519584Z,43,149484.jpg,3.4,False,Mings,0.7,False,,a,2,7,44,154195,307,202625,133,0.3,10.2,Mings,,241.0,2019-07-08,1993-03-13,False,p149484,962,0,1,3,15,0,0,0,0,0,0,4,148,198.6,69.7,55.0,32.4,76,29,4,80,11,1.01,0.37,1.38,17.49,,,,,,,[],,269,108,308,102,318,101,326,110,0.09,0.0,0.03,0.12,1.64,1.4,579,125,238,91,132,47,222,84,1.03,0.28,7.48
True,True,100.0,100.0,244954,0,0,-2,2,0,0,2,0.2,-0.3,0,Pau,0.2,41,False,,2025-12-12T00:00:09.857457Z,43,244954.jpg,3.1,False,Torres,0.3,False,,a,2,7,50,71072,64,97216,95,0.0,11.6,Pau,,200.0,2023-07-12,1997-01-16,False,p244954,1296,0,1,4,15,1,0,0,0,0,0,2,225,251.8,37.8,55.0,34.7,76,66,18,94,14,0.63,0.34,0.97,17.98,,,,,,,[],,227,89,364,130,319,102,317,108,0.04,0.0,0.02,0.06,1.25,1.04,588,131,353,127,173,67,317,116,0.97,0.28,6.53
True,True,100.0,100.0,606798,0,0,-1,1,0,0,2,0.5,0.0,1,Andrés,0.5,42,False,,2026-01-29T12:00:08.835746Z,39,606798.jpg,0.8,False,García,0.2,False,,a,2,7,3,28728,30,41105,53,0.1,0.8,A.García,,200.0,2025-01-21,2003-02-07,False,p606798,37,0,0,0,2,0,0,0,0,0,0,0,4,0.8,1.6,0.0,0.2,0,2,1,1,0,0.00,0.02,0.02,1.55,,,,,,,[],,500,177,460,168,521,204,502,177,0.0,0.0,0.05,0.05,3.77,4.86,784,230,314,110,512,177,371,137,0.0,0.0,2.43
True,False,0.0,0.0,106468,0,0,0,0,0,0,2,0.0,0.0,0,Álex,0.0,43,False,Has joined Girona permanently.,2025-08-26T13:45:03.013808Z,40,106468.jpg,0.0,False,Moreno Lopera,1.6,False,,u,2,7,0,44476,0,888152,78,0.0,0.0,Alex Moreno,,200.0,2023-01-11,1993-06-08,False,p106468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,567,210,556,210,527,206,569,210,0.0,0.0,0.0,0.0,0.0,0.0,665,161,450,174,580,211,155,61,0.0,0.0,0.0
True,True,100.0,100.0,515597,0,0,0,0,0,0,2,0.5,0.0,1,Lamare,0.5,44,False,,2025-11-20T10:30:09.224047Z,40,515597.jpg,1.4,False,Bogarde,0.5,False,,a,2,7,34,107879,120,91795,140,0.1,8.5,Bogarde,,152.0,2021-01-07,2004-01-05,False,p515597,797,0,0,2,13,0,0,0,5,0,0,4,107,94.8,46.8,10.0,15.1,28,33,20,48,8,0.00,0.19,0.19,11.96,,,,,,,[],,367,141,352,123,405,149,391,141,0.0,0.0,0.02,0.02,1.35,1.47,706,183,315,111,417,150,246,93,0.9,0.23,5.42
True,False,0.0,0.0,514315,0,0,-2,2,0,0,2,0.0,0.0,0,Lino,0.0,45,False,has joined Rotherham on loan for the rest of the season.,2026-02-06T22:51:55.055374Z,38,514315.jpg,0.0,False,da Cruz Sousa,0.3,False,,u,2,7,0,22076,0,38020,74,0.0,0.0,Sousa,,,,,False,p514315,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,519,191,504,190,473,184,521,191,0.0,0.0,0.0,0.0,0.0,0.0,802,247,397,150,532,192,338,125,0.0,0.0,0.0
True,False,0.0,0.0,587178,0,0,0,0,0,0,2,0.0,0.0,0,Yasin,0.0,46,False,has joined Anderlecht on loan for the rest of the season.,2025-09-22T21:15:59.805053Z,40,587178.jpg,0.0,False,Özcan,0.1,False,,u,2,7,0,4656,0,21011,5,0.0,0.0,Yasin,,219.0,2025-06-01,2006-04-20,False,p587178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,611,235,603,235,575,232,613,235,0.0,0.0,0.0,0.0,0.0,0.0,722,196,497,201,622,235,462,170,0.0,0.0,0.0
True,True,100.0,100.0,244850,0,0,5,-5,0,3,3,1.8,1.3,2,Morgan,1.8,47,False,,2025-08-10T22:00:04.458365Z,75,244850.jpg,4.4,False,Rogers,24.6,False,,a,2,7,132,5963779,17471,4013328,12762,0.2,17.6,Rogers,,241.0,2024-02-01,2002-07-26,False,p244850,2677,8,5,8,37,0,0,0,6,0,0,13,471,592.6,527.6,710.0,182.9,42,113,32,187,30,5.36,3.34,8.70,42.66,,,1.0,,,,[],,42,11,27,26,10,4,12,8,0.18,0.0,0.11,0.29,1.43,1.24,22,14,212,89,39,17,14,4,1.01,0.27,6.29
True,True,0.0,0.0,166989,0,0,-1,1,0,0,3,0.0,0.0,0,Youri,0.0,48,False,Ankle injury - Expected back 11 Apr,2026-01-26T04:00:07.415161Z,59,166989.jpg,3.1,False,Tielemans,0.6,False,,i,2,7,52,158264,13,348956,115,0.0,8.8,Tielemans,,21.0,2023-06-14,1997-05-07,False,p166989,1295,0,4,4,17,0,0,0,0,0,0,3,289,317.2,401.3,147.0,86.6,33,67,38,138,15,0.97,2.53,3.50,23.03,3.0,,,,,,[],https://www.avfc.co.uk/news/2026/february/06/prematch-team-news-ahead-of-bournemouth/?utm_source=premier_league&utm_medium=referral&utm_campaign=fantasy&utm_content=injuries-flag,182,73,57,45,194,108,122,70,0.07,0.0,0.18,0.25,1.6,1.18,93,59,796,353,185,78,228,80,1.04,0.28,9.59
True,True,100.0,100.0,215711,0,0,0,0,0,0,3,2.0,1.5,1,Leon,2.0,49,False,,2025-08-20T13:31:56.843157Z,55,215711.jpg,1.5,False,Bailey,0.1,False,,a,2,7,12,7617,147,50576,39,0.4,2.2,Bailey,,107.0,2021-08-04,1997-08-09,False,p215711,311,0,1,0,8,0,0,0,1,0,0,0,40,50.8,109.7,43.0,20.4,3,21,6,30,2,0.31,1.15,1.46,4.96,2.0,,,,,,[],,412,180,254,157,337,176,372,176,0.09,0.0,0.33,0.42,1.44,2.32,142,88,194,80,412,181,470,161,0.58,0.0,8.68
True,True,100.0,100.0,195546,0,0,-2,2,0,3,3,1.8,1.3,3,Emiliano,1.8,50,False,,2025-10-31T00:00:08.522687Z,53,195546.jpg,2.9,False,Buendía Stati,0.4,False,,a,2,7,82,223854,373,195949,258,0.3,15.5,Buendía,,10.0,2021-06-10,1996-12-25,False,p195546,1440,5,2,3,19,0,0,0,6,0,0,8,283,331.6,303.5,304.0,92.6,29,91,37,157,18,2.90,1.86,4.76,22.52,,,6.0,,2.0,,[],,173,67,95,71,81,49,100,60,0.18,0.0,0.12,0.3,1.41,1.19,189,117,207,85,209,84,270,93,1.12,0.19,9.81
True,False,0.0,0.0,469247,0,0,0,0,0,0,3,0.0,0.0,0,Samuel,0.0,51,False,has joined Pisa on loan for the rest of the season.,2025-09-22T21:15:59.838578Z,55,469247.jpg,0.0,False,Iling-Junior,0.0,False,,u,2,7,0,1383,0,3791,0,0.0,0.0,Iling Jr,,241.0,2024-07-01,2003-10-04,False,p469247,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,809,361,808,361,806,360,809,361,0.0,0.0,0.0,0.0,0.0,0.0,150,94,791,350,810,362,686,279,0.0,0.0,0.0
True,False,0.0,0.0,204646,0,0,-4,4,0,1,3,0.0,0.0,0,Donyell,0.0,53,False,has joined Roma on loan for the rest of the season.,2026-01-16T15:17:04.828016Z,51,204646.jpg,2.6,False,Malen,0.4,False,,u,2,7,55,172896,0,339327,60,0.0,10.8,Malen,,152.0,2025-01-14,1999-01-19,False,p204646,640,4,2,1,10,0,0,0,0,0,0,3,161,183.4,99.7,290.0,56.3,2,10,4,16,5,4.03,0.35,4.38,10.59,,,,,,,[],,281,121,267,162,86,54,226,110,0.57,0.0,0.05,0.62,1.49,1.41,227,139,760,327,260,109,276,96,0.7,0.14,2.25
True,True,100.0,100.0,122806,0,0,-2,2,0,1,3,0.5,0.0,2,John,0.5,54,False,,2026-01-19T03:00:08.140927Z,53,122806.jpg,3.2,False,McGinn,0.5,False,,a,2,7,73,209165,321,244607,71,0.1,13.8,McGinn,,243.0,2018-08-08,1994-10-18,False,p122806,1651,3,2,7,22,0,0,0,3,0,0,4,298,308.2,385.2,193.0,88.8,29,72,27,128,22,2.58,2.21,4.79,27.13,,,,,,,[],,188,78,62,50,143,82,114,66,0.14,0.0,0.12,0.26,1.48,1.2,185,114,334,152,167,70,259,90,1.2,0.38,6.98
True,True,100.0,100.0,88894,0,0,-2,2,0,1,3,3.0,2.5,9,Ross,3.0,55,False,,2025-11-30T22:30:09.043798Z,48,88894.jpg,2.2,False,Barkley,0.0,False,,a,2,7,29,5804,107,12324,13,0.6,6.0,Barkley,,241.0,2024-07-01,1993-12-05,False,p88894,324,2,1,0,6,0,0,0,0,0,0,0,131,82.8,87.9,65.0,23.5,10,21,9,40,1,0.69,0.74,1.43,5.91,,,,,,,[],,379,170,284,167,298,161,358,173,0.19,0.0,0.21,0.4,1.64,1.67,349,219,113,44,312,135,606,231,0.28,0.0,11.11
True,False,0.0,0.0,491287,0,0,0,0,0,0,3,0.0,0.0,0,Enzo,0.0,56,False,Season-long loan to Benfica,2025-07-22T13:50:13.193555Z,50,491287.jpg,0.0,False,Barrenechea,0.0,False,,u,2,7,0,0,0,35,0,0.0,0.0,Barrenechea,,,,,False,p491287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,791,348,789,348,785,346,791,348,0.0,0.0,0.0,0.0,0.0,0.0,270,164,751,321,792,349,820,368,0.0,0.0,0.0
True,False,0.0,0.0,461421,0,0,0,0,0,0,3,0.0,0.0,0,Lewis,0.0,57,False,Has joined Preston North End on loan for the rest of the season.,2025-08-26T13:44:19.058961Z,50,461421.jpg,0.0,False,Dobbin,0.0,False,,u,2,7,0,889,0,5440,1,0.0,0.0,Dobbin,,241.0,2024-06-23,2003-01-03,False,p461421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,787,345,784,345,781,343,787,345,0.0,0.0,0.0,0.0,0.0,0.0,262,160,747,318,788,346,667,268,0.0,0.0,0.0
True,True,0.0,0.0,226944,0,0,-1,1,0,0,3,0.0,0.0,0,Boubacar,0.0,58,False,Knee injury - Expected back 01 Jun,2026-01-11T18:30:10.173859Z,49,226944.jpg,3.4,False,Kamara,0.2,False,,i,2,7,61,111393,4,119432,63,0.0,12.4,Kamara,,73.0,2022-06-11,1999-11-23,False,p226944,1410,1,3,5,15,0,0,0,5,0,0,7,282,325.0,241.3,75.0,64.2,46,65,38,149,17,0.53,0.84,1.36,20.80,,,,,,,[],https://www.avfc.co.uk/news/2026/february/06/prematch-team-news-ahead-of-bournemouth/?utm_source=premier_league&utm_medium=referral&utm_campaign=fantasy&utm_content=injuries-flag,179,72,139,96,289,157,200,100,0.03,0.0,0.05,0.08,1.33,0.96,313,195,723,301,134,60,386,128,1.09,0.32,9.51
True,True,100.0,100.0,449871,0,0,-2,2,0,0,3,2.0,1.5,2,Amadou,2.0,59,False,,2025-12-31T00:00:09.203825Z,48,449871.jpg,3.1,False,Onana,0.7,False,,a,2,7,66,160988,223,277161,254,0.4,13.8,Onana,,21.0,2024-07-22,2001-08-16,False,p449871,1468,2,0,5,22,0,0,0,2,0,0,3,299,326.8,86.0,125.0,53.7,86,59,36,181,18,1.24,0.41,1.65,24.55,,,,,,,[],,176,70,289,169,219,123,241,121,0.08,0.0,0.03,0.11,1.51,1.35,365,228,187,74,178,74,219,75,1.1,0.31,11.1
True,False,0.0,0.0,577731,0,0,-1,1,0,0,3,0.0,0.0,0,Ben,0.0,60,False,has joined Falkirk on loan for the rest of the season.,2026-02-06T22:47:15.874946Z,44,577731.jpg,0.0,False,Broggio,0.3,False,,u,2,7,0,38290,0,51486,52,0.0,0.0,Broggio,,241.0,2024-09-23,2007-01-29,False,p577731,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,677,260,673,264,653,255,679,262,0.0,0.0,0.0,0.0,0.0,0.0,565,339,596,209,684,267,347,116,0.0,0.0,0.0
True,False,0.0,0.0,151589,0,0,0,0,0,0,3,0.0,0.0,0,Leander,0.0,61,False,Has joined Real Oviedo permanently.,2025-08-20T13:31:56.822248Z,45,151589.jpg,0.0,False,Dendoncker,0.1,False,,u,2,7,0,2169,0,33700,0,0.0,0.0,Dendoncker,,21.0,2022-09-01,1995-04-15,False,p151589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,685,264,680,267,661,259,687,266,0.0,0.0,0.0,0.0,0.0,0.0,410,250,606,214,691,270,534,194,0.0,0.0,0.0
True,False,0.0,0.0,559962,0,0,0,0,0,0,3,0.0,0.0,0,Jamaldeen,0.0,62,False,has joined West Brom on loan for the rest of the season.,2026-02-06T22:47:15.891521Z,45,559962.jpg,1.0,False,Jimoh-Aloba,0.1,False,,u,2,7,1,8790,0,10686,13,0.0,0.2,Jimoh-Aloba,,241.0,2024-09-23,2006-10-02,False,p559962,8,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,0,1,0,1,0,0.00,0.00,0.00,0.61,,,,,,,[],,506,231,481,234,703,292,508,233,0.0,0.0,0.0,0.0,6.86,0.0,469,287,649,248,481,216,559,205,0.0,0.0,11.25
True,False,0.0,0.0,537403,0,0,-2,2,0,0,3,0.0,0.0,0,Kadan,0.0,63,False,has joined Reading on loan for the rest of the season.,2026-02-06T22:47:15.909676Z,43,537403.jpg,0.0,False,Young,0.5,False,,u,2,7,0,102090,0,128852,197,0.0,0.0,Young,,241.0,2022-12-10,2006-01-19,False,p537403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,645,238,641,243,618,232,647,240,0.0,0.0,0.0,0.0,0.0,0.0,609,355,554,183,655,248,253,87,0.0,0.0,0.0
True,True,100.0,100.0,178301,0,0,-5,5,0,2,4,1.2,0.7,0,Ollie,1.2,64,False,,2026-01-29T23:00:09.533353Z,85,178301.jpg,3.4,False,Watkins,7.9,False,,a,2,7,100,2229253,8977,4327243,2718,0.1,11.8,Watkins,,241.0,2020-09-09,1995-12-30,False,p178301,2203,8,2,8,30,0,0,0,3,0,0,11,348,387.6,226.6,778.0,138.6,17,40,18,75,26,10.00,1.02,11.02,35.45,,,,,3.0,,[],,135,12,149,11,5,4,31,6,0.41,0.0,0.04,0.45,1.45,1.23,11,5,259,29,145,13,47,7,1.06,0.33,3.06
True,False,0.0,0.0,576756,0,0,0,0,0,0,4,0.0,0.0,0,Zépiqueno,0.0,65,False,has joined Huddersfield Town on loan for the rest of the season.,2025-09-02T13:26:36.441136Z,45,576756.jpg,0.0,False,Redmond,0.3,False,,u,2,7,0,17574,0,85059,11,0.0,0.0,Redmond,,,,,False,p576756,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,731,78,726,77,713,77,732,78,0.0,0.0,0.0,0.0,0.0,0.0,481,68,660,67,734,78,328,54,0.0,0.0,0.0
True,True,100.0,100.0,444884,0,0,-4,4,0,0,3,0.0,-0.5,0,Harvey,0.0,389,False,,2026-02-20T16:00:09.285169Z,51,444884.jpg,1.0,False,Elliott,0.2,False,,a,2,7,5,94170,30,103495,14,0.0,1.0,Elliott,,241.0,2025-09-01,2003-04-04,False,p444884,110,0,0,0,2,0,0,0,0,0,0,0,17,11.8,31.7,31.0,7.4,2,4,0,6,1,0.29,0.08,0.37,1.74,,,,,,,"[{'property': 'loan_ineligible', 'notes': 'This player will not be available to face their parent club in Gameweek 37 as part of their loan conditions.', 'gameweek': 37, 'url': None}]",,458,205,375,191,359,186,434,195,0.24,0.0,0.07,0.31,1.42,1.64,235,143,762,329,501,232,399,134,0.82,0.0,4.91
True,True,100.0,0.0,209243,0,0,-2,2,0,0,3,0.8,0.0,0,Jadon,0.8,456,False,,2026-03-04T10:30:08.300492Z,58,209243.jpg,1.4,False,Sancho,0.2,False,,a,2,7,26,50466,73,53005,117,0.1,4.5,Sancho,,241.0,2025-09-01,2000-03-25,False,p209243,686,0,1,1,5,0,0,0,0,0,0,0,106,102.4,248.3,176.0,52.9,11,19,6,36,7,0.58,1.61,2.19,10.69,4.0,,,,,,[],,354,159,134,92,162,88,243,123,0.08,0.0,0.21,0.29,1.4,0.66,106,69,308,137,425,189,361,120,0.92,0.13,4.72
True,True,,,481283,0,0,-1,1,0,0,1,0.0,-0.5,0,James,0.0,688,False,,,39,481283.jpg,0.0,False,Wright,0.6,False,,a,2,7,0,61671,41,45245,124,0.0,0.0,Wright,,241.0,2023-03-31,2004-12-02,False,p481283,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,548,53,535,36,505,23,550,53,0.0,0.0,0.0,0.0,0.0,0.0,768,83,431,45,561,54,232,31,0.0,0.0,0.0
True,True,100.0,100.0,230046,0,0,-1,1,0,0,3,2.8,2.3,1,Douglas Luiz,2.8,699,False,,2025-11-01T18:30:08.443766Z,49,230046.jpg,1.9,False,Soares de Paulo,0.1,False,,a,2,7,29,27581,185,20723,105,0.6,5.9,Douglas Luiz,Douglas Luiz,30.0,2026-01-28,1998-05-09,False,p230046,778,1,1,1,13,0,0,0,2,0,0,0,180,162.6,262.2,83.0,50.7,21,48,20,89,11,0.50,1.37,1.87,11.02,1.0,,,,,,[],,301,134,122,84,273,148,256,132,0.06,0.0,0.16,0.22,1.27,1.5,315,196,130,50,354,151,476,165,1.27,0.12,10.3
True,False,0.0,0.0,569577,0,0,0,0,0,0,2,0.0,0.0,0,Triston,0.0,701,False,has joined Annecy on loan for the rest of the season.,2025-09-22T21:15:59.825051Z,40,569577.jpg,0.0,False,Rowe,0.1,False,,u,2,7,0,8943,0,10743,3,0.0,0.0,Rowe,,241.0,2024-09-23,2006-10-02,False,p569577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,608,232,600,232,572,229,610,232,0.0,0.0,0.0,0.0,0.0,0.0,718,192,493,197,619,232,537,190,0.0,0.0,0.0
True,True,,,645618,0,0,-1,1,0,0,3,0.0,-0.5,0,Bradley,0.0,702,False,,,44,645618.jpg,1.0,False,Burrowes,0.1,False,,a,2,7,1,9974,13,9056,18,0.0,0.2,Burrowes,,241.0,2025-01-09,2008-03-04,False,p645618,16,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,0,1,0,1,0,0.00,0.00,0.00,0.90,,,,,,,[],,681,262,480,233,657,257,683,264,0.0,0.0,0.0,0.0,5.06,5.62,572,343,602,212,476,212,533,193,0.0,0.0,5.62
True,True,,,564505,0,0,-1,1,0,0,1,0.0,-0.5,0,Sam,0.0,703,False,,,39,564505.jpg,0.0,False,Proctor,0.6,False,,a,2,7,0,93621,132,44143,352,0.0,0.0,Proctor,,241.0,2023-12-16,2006-12-21,False,p564505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,558,60,546,44,516,31,560,60,0.0,0.0,0.0,0.0,0.0,0.0,779,91,441,52,571,61,225,30,0.0,0.0,0.0
